id,lyrics,embedding
0yD66650JxhqKbW76C2qCo,hey girl go on now you know you ve got everybody lookin got a little boom in my big truck gonna open up the doors and turn it up gonna stomp my boots in the georgia mud gonna watch you make me fall in love get up on the hood of my daddy s tractor up on the toolbox it don t matter down on the tailgate girl i can t wait to watch you do your thing shake it for the young bucks sittin in the honky tonks for the rednecks rockin til the break of dawn for the dj spinnin that country song come on come on come on shake it for the birds shake it for the bees shake it for the catfish swimmin down deep in the creek for the crickets and the critters and the squirrels shake it to the moon shake it for me girl aww country girl shake it for me girl shake it for me girl shake it for me country girl shake it for me girl shake it for me girl shake it for me somebody s sweet little farmer s child with a gattle in her bud to get a little wild pony tail and a pretty smile rope me in from a country mile so come on over here and get in my arms spin me around this big ole barn tangle me up like grandma s yarn yeah yeah yeah  shake it for the young bucks sittin in the honky tonks for the rednecks rockin til the break of dawn for the dj spinnin that country song come on come on come on shake it for the birds shake it for the bees shake it for the catfish swimmin down deep in the creek for the crickets and the critters and the squirrels shake it to the moon shake it for me girl aww country girl shake it for me girl shake it for me girl shake it for me country girl shake it for me girl shake it for me girl shake it for me guitar now dance like a dandelion in the wind on the hill underneath the pines yea move like the river flows feel the kick drum down deep in your toes all i wanna do is get to holdin you and get to knowin you and get to showin you and get to lovin you fore the night is through baby you know what to do shake it for the young bucks sittin in the honky tonks for the rednecks rockin til the break of dawn for the dj spinnin that country song come on come on come on shake it for the birds shake it for the bees shake it for the catfish swimmin down deep in the creek for the crickets and the critters and the squirrels shake it to the moon shake it for me girl aww country girl shake it for me girl shake it for me girl shake it for me country girl shake it for me girl shake it for me girl shake it for me country girl shake it for me girl shake it for me girl shake it for me country girl shake it for me girl shake it for me girl shake it for me14,"[-4.866338729858398, -5.926608085632324, -6.133775234222412, -5.4112396240234375, -3.2587215900421143, -5.190634727478027, -6.20203161239624, -4.851318836212158, -3.1775410175323486, -6.326006889343262, -6.48442268371582, -6.731378078460693, -7.8608198165893555, -2.658860921859741, -7.036957263946533, -7.235156059265137, -7.971837043762207, -4.072717189788818, -2.2578654289245605, -7.4549736976623535, -5.006933212280273, -7.2913007736206055, -5.831067085266113, -7.274182319641113, -7.754783630371094, -6.759348392486572, -6.496633529663086]"
7GQjJEwqlp6m5HNWVQd6OR,i was sitting there selling turnips on a flatbed truck crunching on a pork rind when she pulled up she had to be thinking this is where rednecks come from she had hollywood written on her license plate she was lost and looking for the interstate needing directions and i was the man for the job i told her way up yonder past the caution light there s a little country store with an old coke sign you got to stop in and ask miss bell for some of her sweet tea then a left will take you to the interstate but a right will bring you right back here to me i was sitting there thinking about her pretty face kicking myself for not catching her name i threw my hat and thought you fool it could have been love i knew my old ford couldn t run her down she probably didn t like me anyhow so i watched her disappear into a cloud of dust i told her way up yonder past the caution light there s a little country store with an old coke sign you got to stop in and ask miss bell for some of her sweet tea then a left will take you to the interstate but a right will bring you right back here to me is this georgia heat playing tricks on me or am i really seeing what i think i see the woman of my dreams coming back to me she went way up yonder past the caution light don t know why but something felt right when she stopped in and asked miss bell for some of her sweet tea mama gave her a big old glass and sent her right back here to me  thank god for good directions and turnip greens6,"[-5.195632457733154, -6.075830936431885, -5.815503120422363, -3.425283432006836, -4.363624572753906, -6.9372944831848145, -0.7597016096115112, -4.6695404052734375, -7.05558443069458, -4.098367691040039, -4.303853988647461, -6.102240562438965, -5.85722017288208, -6.694980621337891, -6.934593677520752, -3.2819736003875732, -7.48793888092041, -6.038828372955322, -6.697798728942871, -6.952979564666748, -4.956130027770996, -7.45546817779541, -2.9355688095092773, -6.678513526916504, -6.477740287780762, -6.385397911071777, -5.160040378570557]"
5vLonpxn4VN0A8GtQOBSG0,sun tanned toes tickling the sand cold drink chilling in my right hand watchin you sleep in the evening light resting up for a long long night because when the sun goes down we ll be grooving when the sun goes down we ll be feeling all right when the sun sinks down over the water everything gets hotter when the sun goes down all day long just takin it easy laying in the hammock where it s nice and breezy sleeping off the night before cause when the sun goes down we ll be back for more because when the sun goes down we ll be grooving when the sun goes down we ll be feeling all right when the sun sinks down over the water everything gets hotter when the sun goes down this old guitar and my dark sunglasses this sweet concoction is smooth as molasses nothing to do but breathe all day until the big moon rises and it s time to play because when the sun goes down we ll be grooving when the sun goes down we ll be feeling all right when the sun sinks down over the water everything gets hotter when the sun goes down we ll be feeling alright when the sun sinks down over the water uncle kennys hotter when the sun goes down  because when the sun goes down we ll be grooving when the sun goes down we ll be feeling all right when the sun sinks down over the water everything gets hotter when the sun goes down,"[-4.463130950927734, -5.080471038818359, -7.61413049697876, -5.5309062004089355, -1.2916158437728882, -4.772623062133789, -6.603312969207764, -6.523736000061035, -4.184810161590576, -6.471896648406982, -6.659281253814697, -6.696278095245361, -7.883116245269775, -3.692758798599243, -6.260679721832275, -7.2251200675964355, -7.8430938720703125, -3.3766722679138184, -6.107575416564941, -6.396420955657959, -3.063148021697998, -6.169376373291016, -4.080162525177002, -5.3286662101745605, -8.148248672485352, -6.637502193450928, -7.440430164337158]"
0hlou0hEfL2aS9FpJMX2OW,sitting here at the flora bama bout to open up a big old can of good times unwind fall in and out of love in the same night in the same night there s ball caps photographs dollar bills and bras license plates from every state nailed up to the wall spring breakers heart breakers already getting loud talladega s on the big screen don t it make you proud sitting here at the flora bama bout to open up a big old can of good times unwind fall in and out of love in the same night can t say i got a whole lot of cares i m in the redneck riviera it s getting crazy getting hammered sitting right here at the flora bama at the flora bama there s hot time low tide years of history hurricanes with different names that almost took the beach the sign that says live your life just for inspiration gonna raise a lot of hell tonight in the in the no shoes nation sitting here at the flora bama bout to open up a big old can of good times unwind fall in and out of love in the same night can t say i got a whole lot of cares i m in the redneck riviera it s getting crazy getting hammered sitting right here at the flora bama at the flora bama  got your who that go vols roll tide and the seminoles old dogs war eagle green eyed gator that s barely legal sitting here at the flora bama bout to open up a big old can of good times unwind fall in and out of love in the same night can t say i got a whole lot of cares i m in the redneck riviera it s getting crazy getting hammered sitting right here at the flora bama at the flora bama don t it feel good don t it feel good yeah don t it feel good at the flora bama sitting here at the flora bama sitting here at the flora bama1,"[-6.137022018432617, -5.107338905334473, -3.3701086044311523, -1.2827816009521484, -3.6893017292022705, -6.439448833465576, -5.7184953689575195, -6.468911170959473, -5.063660621643066, -2.8464505672454834, -1.7809854745864868, -4.867474555969238, -5.734706878662109, -3.559086799621582, -6.4961256980896, -8.475997924804688, -7.294436931610107, -3.6925482749938965, -3.495666265487671, -6.221848964691162, -5.972832679748535, -6.577045917510986, -4.09177303314209, -6.250919818878174, -7.879301071166992, -5.060224533081055, -4.8504509925842285]"
7dOVOa5lmL5E8UEzlmsMJx,back again in the back of this pasture sweatin bad in the cab of this tractor i oughta be worried about the rain the last hundred rows could ve been a little straighter guess i ll be hittin them again later i could turn this red dirt all day yeah dreamin bout sunburnt lips on me all summer long we were tangled up in a blanket on the sand and the moonlight watchin that tide roll in her skin on mine the only thing i got on my mind is a two piece memory of her and me layin on the beach and her sunburnt lips on me yeah her sunburnt lips behind the dust is a big ol blue sky kinda reminds me of those blue eyes smilin back at me i slide up a gear and go a little faster just a little breeze and i m right back there and i can almost feel her sunburnt lips on me all summer long we were tangled up in a blanket on the sand and the moonlight watchin that tide roll in her skin on mine the only thing i got on my mind is a two piece memory of her and me layin on the beach and her sunburnt lips on me yeah her sunburnt lips oh sunburnt lips sunburnt lips sunburnt lips sunburnt lips on me all summer long we were tangled up in a blanket on the sand and the moonlight watchin that tide roll in her skin on mine the only thing i got on my mind is a two piece memory of her and me layin on the beach and one sweet sweet memory of layin on the beach with her sunburnt lips on me yeah her sunburnt lips sunburnt lips on me yeah her sunburnt lips,"[-5.80101203918457, -5.821928024291992, -6.625362873077393, -4.217432498931885, -3.624417543411255, -3.7227420806884766, -4.93792724609375, -6.117629528045654, -4.40952730178833, -2.7358086109161377, -5.455991744995117, -5.577749252319336, -5.645267963409424, -5.102632999420166, -2.1274304389953613, -7.522150039672852, -5.4322590827941895, -4.656903266906738, -5.782158374786377, -1.0286202430725098, -4.536040782928467, -6.589871406555176, -3.028225898742676, -4.771834373474121, -5.522341251373291, -2.0942375659942627, -6.201348304748535]"
5pgmgHNxiq9w9XuthMKzJS,staring out into the wild blue yonder so many thoughts to sit and ponder bout life and love and lack of and this emptiness in my heart too old to be wild and free still too young to be over the hill should try to grow up but who knows where to start so i just sit right here and have another beer in mexico do my best to waste another day sit right here and have another beer in mexico let the warm air melt these blues away sun comes up and sun sinks down and i seen them both in this tourist town up for days in a rage just trying to search my soul from the answers and the reasons why i m at these crossroads in my life and i really don t know which way to go  so i just sit right here and have another beer in mexico do my best to waste another day sit right here and have another beer in mexico let the warm air melt these blues away maybe i ll settle down get married or stay single and stay free which road i travel is still a mystery to me so i just sit right here and have another beer in mexico do my best to waste another day sit right here and have another beer in mexico let the warm air melt these blues away down in mexico2,"[-6.407381534576416, -6.33280611038208, -5.791352272033691, -3.2656195163726807, -3.5070741176605225, -5.327682018280029, -0.8173114657402039, -3.999722719192505, -3.9861037731170654, -0.5290530323982239, -3.3420379161834717, -6.157312393188477, -5.310689926147461, -6.10429573059082, -5.591982841491699, -7.300776481628418, -5.500114440917969, -4.867358684539795, -4.733497142791748, -3.8391871452331543, -3.910006046295166, -7.410562992095947, -2.961707592010498, -5.66793966293335, -4.03963041305542, -1.5792301893234253, -5.81394624710083]"
4w9LtJn74XQhsHD1zAHnzY,you re like a sugar sweet kiss in the morning sunshine pouring right into my window cool drink of water in the summer better than the other side of the pillow you re everything that i m not and then a cherry on top yeah girl i gotta see you tonight yeah i m taking you out cause damn baby i m proud when a guy like me gets a girl like you yeah you better know we re going to take it downtown showing everybody what i m crazy about anywhere we go gotta let em all know and i mma tattoo your name on my arm baby i just wanna show you off you gotta boy feeling lucky how you love me and you re making my heart go ticking like a time bomb baby when the top drops and i m watching your hair blow no i don t wanna miss another kiss on your lips yeah girl i gotta see you tonight pick you up about 8 counting down i can t wait when a guy like me gets a girl like you yeah you better know we re going to take it downtown showing everybody what i m crazy about anywhere we go gotta let em all know and i mma tattoo your name on my arm baby i just wanna show you off yeah show you off oh baby i just want to show you off when a guy like me gets a girl like you you better know what i m gonna do what i m gonna do yeah when a guy like me gets a girl like you yeah you better know we re going to take it downtown showing everybody what i m crazy about anywhere we go gotta let em all know and i mma tattoo your name on my arm baby i just wanna show you off  yeah show you of baby i just wanna show you off3,"[-3.5221800804138184, -5.348625659942627, -5.636422157287598, -4.99151086807251, -2.530799150466919, -4.783285617828369, -6.475823402404785, -4.865644931793213, -1.8657968044281006, -6.274011135101318, -6.243051528930664, -6.502196788787842, -7.656583309173584, -1.1900355815887451, -7.087193489074707, -6.4891228675842285, -7.922143459320068, -3.153379440307617, -0.797036349773407, -7.344825744628906, -3.8451988697052, -6.328171730041504, -5.793335437774658, -6.856088638305664, -7.498502731323242, -7.006315231323242, -6.25526762008667]"
77dcKrzRUI02XjHd2okARp,the preacher man says it s the end of time and the mississippi river she s a goin dry the interest is up and the stock market s down and you only get mugged if you go downtown i live back in the woods you see my woman and the kids and the dogs and me i got a shotgun a rifle and a 4 wheel drive and a country boy can survive country folks can survive i can plow a field all day long i can catch catfish from dusk til dawn we make our own whiskey and our own smoke too ain t too many things these old boys can t do we grow good ol tomatoes and homemade wine and a country boy can survive country folks can survive because you can t starve us out and you can t make us run cause we re them old boys raised on shotguns we say grace and we say ma am if you ain t into that we don t give a damn we came from the west virginia coal mines and the rocky mountains and the western skies and we can skin a buck we can run a trotline and a country boy can survive country folks can survive i had a good friend in new york city he never called me by my name just hillbilly my grandpa taught me how to live off the land and his taught him to be a businessman he used to send me pictures of the broadway nights and i d send him some homemade wine but he was killed by a man with a switchblade knife for 43 dollars my friend lost his life i d love to spit some beech nut in that dude s eyes then shoot him with my old 45 cause a country boy can survive country folks can survive  cause you can t starve us out and you can t make us run cause we re them old boys raised on shotguns we say grace and we say ma am if you ain t into that we don t give a damn we re from north california and south alabam and little towns all around this land and we can skin a buck and run a trotline and a country boy can survive country folks can survive a country boy can survive country folks can survive3,"[-5.789933204650879, -6.6402482986450195, -5.553864479064941, -4.124724388122559, -2.298482894897461, -5.909464359283447, -7.166682243347168, -7.995967388153076, -5.034487247467041, -3.696000337600708, -4.17935037612915, -5.577136039733887, -6.819179534912109, -6.857655048370361, -5.94473123550415, -8.36769962310791, -6.532958507537842, -6.097385883331299, -4.031373023986816, -6.925163745880127, -4.656647682189941, -6.830126762390137, -3.3004167079925537, -6.612053871154785, -7.099875450134277, -3.7262377738952637, -7.0316643714904785]"
1JqVM7aB2AwafhGHRABPAA,she comes rolling right off the tip of my tongue so easy she ll be the first damn thing i want when i start drinking i m breathing her in breathing her out once i pick her up i can t put her down she s smoke i pull her in nice and slow she s a habit and i can t let go blowing rings around my heart the one she stole watching her sway and go it s killing me and i know can t stop her once you start she s smoke she ll go floating around like a downtown ballroom gypsy she goes great with ice cold beer or a shot of whiskey put one in my hand her on my lips man that s as good as it gets she s smoke i pull her in nice and slow she s a habit and i can t let go blowing rings around my heart the one she stole watching her sway and go it s killing me and i know can t stop her once you start she s smoke when the night burns out and we all go home smell of sweet perfume all over your clothes like smoke ooh ooh like smoke ooh ooh she s smoke i pull her in nice and slow she s a habit and i can t let go blowing rings around my heart the one she stole watching her sway and go it s killing me and i know can t stop her once you start she s smoke she s smoke  when the night burns out and we all go home smell of sweet perfume all over your clothes she s smoke ooh ooh she s smoke ooh ooh7,"[-2.2071664333343506, -6.18265438079834, -4.141587257385254, -2.1047587394714355, -2.9138779640197754, -6.60306453704834, -7.094228744506836, -7.499340057373047, -5.507407188415527, -2.4826531410217285, -4.378018379211426, -3.197756052017212, -5.981575965881348, -6.0389862060546875, -4.989417552947998, -8.152734756469727, -6.200906276702881, -6.2260541915893555, -5.993132591247559, -6.620719909667969, -5.765907287597656, -6.033508777618408, -3.992716073989868, -6.841379165649414, -8.038029670715332, -3.404932975769043, -6.807441234588623]"
2WKLUgklz0VDX5bKTZ3eYD,i ain t rich but i damn sure wanna be working like a dog all day ain t working for me i wish i had a rich uncle that d kick the bucket and that i was sitting on a pile like warren buffett i know everybody says money can t buy happiness but it could buy me a boat it could buy me a truck to pull it it could buy me a yeti 110 iced down with some silver bullets yeah and i know what they say money can t buy everything well maybe so but it could buy me a boat they call me redneck white trash and blue collar but i could change all that if i had a couple million dollars i keep hearing that money is the root of all evil and you can t fit a camel through the eye of a needle i m sure that s probably true but it still sounds pretty cool cause it could buy me a boat it could buy me a truck to pull it it could buy me a yeti 110 iced down with some silver bullets yeah and i know what they say money can t buy everything well maybe so but it could buy me a boat to float down on the water with a beer i hear the powerball lotto is a sitting on a hundred mill well that would buy me a brand new rod and reel and it could buy me a boat it could buy me a truck to pull it it could buy me a yeti 110 iced down with some silver bullets yeah and i know what they say money can t buy everything well maybe so but it could buy me a boat  yeah and i know what they say money can t buy everything well maybe so but it could buy me a boat it could buy me a boat6,"[-3.413482904434204, -5.799925804138184, -5.9899516105651855, -3.652616500854492, -1.9988573789596558, -6.482710838317871, -5.333667755126953, -5.8974785804748535, -0.03868350386619568, -4.02365779876709, -3.973605155944824, -5.613636016845703, -7.438635349273682, -4.93526029586792, -7.298065185546875, -6.671135902404785, -7.891595363616943, -5.295143127441406, -5.289032936096191, -7.178163528442383, -2.523374319076538, -6.222270965576172, -3.9402689933776855, -6.769068241119385, -7.481491565704346, -6.478070259094238, -6.783921241760254]"
4W38RXuQNuoTSwVsQA1OGC,i remember when i first met you sipping coffee in a corner booth you were twirling your hair and i just had to stare for a minute or two i was laughing at your stack of books then you shot me that smile hey beautiful girl in your own little world let me in it you got all of my attention and you ain t even trying yeah you re my kind of different and i never seen nothing nothing like you shades on spinning in a summer rain dancing when there ain t no music just the right kind of crazy baby something about you rocking that rock n roll t shirt we re at a party dressed up but you just doing your thing ain t nobody ever seen nothing like you when you re wearing them worn out jeans purple untied shoestrings you re a light in the dark and you re stealing my heart like a gypsy i love the way that you kiss me in front of everybody so baby come and kiss me they ain t ever seen nothing  nothing like you shades on spinning in a summer rain dancing when there ain t no music just the right kind of crazy baby something about you rocking that rock n roll t shirt we re at a party dressed up but you just doing your thing ain t nobody ever seen nothing like you yeah nothing like you shades on spinning in a summer rain dancing when there ain t no music nothing like you rocking that rock n roll t shirt we re at a party dressed up but you just doing your thing ain t nobody ever seen nothing like you never seen never seen nothing like you ain t never seen anything like you never seen nothin like you11,"[-0.7883033156394958, -2.5442755222320557, -6.042205333709717, -4.941983222961426, -3.17010235786438, -6.836060523986816, -6.227262496948242, -6.640501022338867, -6.438344955444336, -5.467989921569824, -5.509984016418457, -6.309111595153809, -6.815402030944824, -3.9808995723724365, -7.233495235443115, -6.987434387207031, -7.609145641326904, -2.5498244762420654, 0.573786735534668, -7.803739070892334, -5.769283294677734, -6.043334007263184, -3.881117582321167, -6.7628560066223145, -7.864837169647217, -6.797002792358398, -4.568175792694092]"
5ZMFVgZSYvbq3SmgRwaGMa,i ve always been one of them boys rolling around in jacked up toys making noise on small town friday nights red light running good time chasing guess i ve earned this reputation probably never shake it but that s alright i ve got a rough side a wild side at least a country mile wide a fighting side after a few if they want to see my sweet side my soft side my best side i just point at you yea point at you girl i ain t sure just what it is that s got me all tore up like this your kiss done melted down this heart of stone i still like to get a little crazy but something about your loving baby it breaks me down and makes me want to haul ass home i ve got a rough side a wild side at least a country mile wide a fighting side after a few if they want to see my sweet side my soft side my best side i just point at you point at you yea oh girl i wouldn t blame ya if you tried to change me lord knows i m hard to hold but i guess you kinda like all of my sides and i ain t letting you go cause my best side is holding me close point at you yeah i ve got a rough side a wild side at least a country mile wide a fighting side after a few if they want to see my sweet side my soft side my best side i just point at you  oh baby i just point at you yeah girl girl i point at you oh babe my best side is you girl i point at you2,"[-4.285184860229492, -7.276744842529297, -4.938232421875, -3.92952299118042, -1.1342753171920776, -2.7543892860412598, -4.94411039352417, -6.042665958404541, -2.8242244720458984, -3.1163177490234375, -4.014099597930908, -5.993029594421387, -7.064925670623779, -5.837862014770508, -6.414665699005127, -7.432579517364502, -5.955568313598633, -4.314658164978027, 0.4536406397819519, -5.572542190551758, -4.036806106567383, -6.310817718505859, -4.199902534484863, -5.651370048522949, -5.402829170227051, -2.7714145183563232, -7.678291320800781]"
4cDWuDOQPJsnS88XKrkAFy,you boys ever met a real country girl talkin true blue out in the woods down home country girl she s a hot little number in her pickup truck daddy s sweet money done jacked it up she s a party all nighter from south carolina a bad mamajama from down in alabama she s a ragin cajun a lunatic from brunswick juicy georgia peach with a thick southern drawl sexy swing and walk brother she s all country from her cowboy boots to her down home roots she s country from the songs she plays to the prayers she prays that s the way she was born and raised she ain t afraid to stay country brother she s country a hell raisin sugar when the sun goes down mama taught her how to rip up the town honey drippin honey from the holler in kentucky get you flippin kinda trippy like a mississippi hippie she s a kansas princess crazy mother trucker undercover lover thick southern drawl sexy swing and walk brother she s all country from her cowboy boots to her down home roots she s country from the songs she plays to the prayers she prays that s the way she was born and raised she ain t afraid to stay country nothin but country  brother she s country from her cowboy boots to her down home roots nothin but country yeah yeah ah she s country from her cowboy boots to her down home roots she s country from the songs she plays to the prayers she prays that s the way she was born and raised she ain t afraid to stay country yeah she s nothin but country she s all about the country from the backwoods she s a homegrown down to the bone she s country2,"[-1.415048360824585, -7.265397071838379, -7.018067359924316, -5.372130393981934, -1.4794068336486816, -4.684367656707764, -7.0986175537109375, -7.164011001586914, -5.8270697593688965, -6.028127670288086, -5.2632060050964355, -7.226521968841553, -8.350015640258789, -5.640670299530029, -7.46780252456665, -6.689721584320068, -7.994218826293945, -5.4436187744140625, -5.6886420249938965, -8.12755298614502, -4.810969352722168, -5.73561954498291, -4.806011199951172, -6.359214782714844, -8.553863525390625, -6.906148433685303, -7.690990447998047]"
0M7mWKqwTIaVjYyxfZmtTa,american girls and american guys we ll always stand up and salute we ll always recognize when we see old glory flying there s a lot of men dead so we can sleep in peace at night when we lay down our head my daddy served in the army where he lost his right eye but he flew a flag out in our yard til the day that he died he wanted my mother my brother my sister and me to grow up and live happy in the land of the free now this nation that i love has fallen under attack a mighty sucker punch came flying in from somewhere in the back soon as we could see it clearly through our big black eye man we lit up your world like the fourth of july hey uncle sam put your name at the top of his list and the statue of liberty started shaking her fist and the eagle will fly and it s gonna be hell when you hear mother freedom start ringing her bell and it feels like the whole wide world is raining down on you oh brought to you courtesy of the red white and blue oh justice will be served and the battle will rage this big dog will fight when you rattle his cage and you ll be sorry that you messed with the u s of a cause we ll put a boot in your ass it s the american way hey uncle sam put your name at the top of his list and the statue of liberty started shaking her fist and the eagle will fly and it s gonna be hell when you hear mother freedom start ringing her bell and it feels like the whole wide world is raining down on you brought to you courtesy of the red white and blue  oh oh of the red white and blue oh oh of my red white and blue5,"[-5.653041362762451, -6.520126819610596, -2.865504741668701, -2.8653311729431152, -4.004056930541992, -3.803173542022705, -7.072369575500488, -7.191347122192383, -3.3219783306121826, -1.9432032108306885, -4.909102439880371, -4.339748382568359, -5.415612697601318, -5.8726606369018555, -4.796565532684326, -7.454573631286621, -4.206335544586182, -4.585289478302002, -2.0403618812561035, -5.312639236450195, -4.272099494934082, -6.043829917907715, -4.126454830169678, -5.804986000061035, -4.517969131469727, -0.11489474773406982, -6.214938640594482]"
7K4VxvIXXbDbaVn6ARbch1,man i ve been working too hard ten hour days and i m tired damn this knuckle busted back breakin no paying job know where i m goin from here hot headed women cold beer kick up my heels for a little while and do it country style in my dirty ole hat with my crooked little grin granny beaded neck and these calloused hands and a muddy pair of jeans with that copenhagen ring no need to change a thing hey y all i m going out with my boots on how i keep catching her eye man i keep wondering why ain t nothing special bout an awe shucks country boy lord she s sure lookin good like something from hollywood she got me thinkin that i just might leave here with her tonight in my dirty ole hat with my crooked little grin granny beaded neck and these calloused hands and a muddy pair of jeans with that copenhagen ring no need to change a thing hey y all i m going out with my boots on cause i am who i am and that s the man i m gonna be yeah and when the lord comes callin well he ain t gonna have to holler y all there ll be no trouble finding me  in my dirty ole hat with my crooked little grin granny beaded neck and these calloused hands and a muddy pair of jeans with that copenhagen ring no need to change a thing hey y all i m going out with my boots on with my boots on he s gonna take me home lord with my boots on,"[-1.3987828493118286, -5.754161834716797, -5.700637340545654, -2.756514072418213, -3.3191633224487305, -8.12106990814209, -4.196677207946777, -4.651149749755859, -6.587527751922607, -2.428215742111206, -3.9160544872283936, -4.881598472595215, -5.525348663330078, -4.693848133087158, -6.098368167877197, -8.66643238067627, -7.411131381988525, -6.53422212600708, -6.294671535491943, -6.738060474395752, -4.76246452331543, -6.6294941902160645, -3.2166056632995605, -7.354590892791748, -8.181364059448242, -6.1017889976501465, -2.595794677734375]"
2Fk0WwAqTBesLtKg97nojy,so i guess it s over baby déjà vu again who d have thought that time don t stop and somehow girl the world keeps spinning and guess i ve turned myself into a solitary man ain t like i m the only one that s in the shoes that i am do you hear that i m right back at the sound of lonely calling do you hear that it s where i m at it s the sound of teardrops falling down down a slamming door and a lesson learned i let another lover crash and burn i know that it might sound jaded and i have to say i think love is overrated but i don t like throwing it away i know you could probably tell me right where i went wrong some guys can t have all the luck if others don t sing sad songs do you hear that i m right back at the sound of lonely calling do you hear that it s where i m at it s the sound of teardrops falling down down a slamming door and a lesson learned i let another lover crash and burn that s right another lover another lover crash and burn ooh yeah do you hear that i m right back at the sound of lonely calling do you hear that it s where i m at it s the sound of teardrops falling down down a slamming door and a lesson learned i let another lover crash and burn yeah i let another lover crash and burn11,"[-6.214305877685547, -5.059481620788574, -5.39116096496582, -2.844059705734253, -1.8919960260391235, -6.113468647003174, -4.263481616973877, -5.340705871582031, -6.59381103515625, -3.198235511779785, -5.2170281410217285, -4.928383827209473, -2.95709228515625, -6.466258525848389, -4.58270263671875, -7.815030097961426, -6.193599224090576, -5.727741241455078, -6.538370609283447, -4.722922325134277, -4.752072811126709, -6.186654567718506, 0.3658043146133423, -5.413713455200195, -5.320635795593262, -4.108738899230957, -4.9448676109313965]"
1qC0pi9ZH47XDjvaNbg8ch,you put me on a roller coaster fly me on a plane you send me to another planet get inside my brain i knew right when i met you i would never be the same but i let you take me over girl so i m the one to blame you make all my screws come loose got me perfectly confused always find a way to mess me up and drive me wild i love the way you make me lose my mind lose my mind you make me crazy and i kinda like it you show that apple girl and i wanna bite it so crazy that i gotta have it and i never wanna get outta this straight jacket you make all my screws come loose got me perfectly confused always find a way to mess me up and drive me wild i love the way you make me lose my mind lose my mind i feel the walls closing in inside this padded room only good thing about it is i m locked in here with you i m always watching you wondering what you ll do next but my favorite part about it is is i always have to guess you make all my screws come loose got me perfectly confused always find a way to mess me up and drive me wild i love the way you make me lose my mind make me lose my mind lose my mind make me lose my mind make me lose my mind lose my mind4,"[-2.6784024238586426, -4.764237403869629, -4.194612503051758, -4.020407676696777, -2.294672727584839, -5.192749500274658, -0.40452003479003906, -3.821099042892456, -5.018274307250977, -4.421561241149902, -4.0336384773254395, -5.4005303382873535, -5.949719429016113, -4.042795658111572, -5.0896759033203125, -5.6107916831970215, -6.677338123321533, -2.2455642223358154, 2.1973228454589844, -4.626036167144775, -4.478269577026367, -6.151012897491455, -3.2984843254089355, -6.035027027130127, -5.6989946365356445, -5.053159236907959, -4.653050899505615]"
6cAxSUPzHyywECgGSvoLyf,i heard you had to drive him home after two umbrella drinks i heard he s got a prius because he s into being green my buddies said he saw y all eatin that sushi stuff baby that don t sound like you that don t sound like love sounds like it sucks he can t even bait a hook he can t even skin a buck he don t know who jack daniels is he ain t ever drove a truck knows how to throw out a line but not the kind in a field and stream book no darlin i ain t even worried youll come runnin back he can t even bait a hook has he kissed you in a hay field as the summer rain falls down has he took you to meet his mama back in his home town does he drive the interstate or does he take them old back roads can he melt your heart with a country song every good old boy should know i didn t think so he can t even bait a hook he can t even skin a buck he don t know who jack daniels is he ain t ever drove a truck knows how to throw out a line but not the kind in a field and stream book no darlin i ain t even worried youll come runnin back he can t even bait a hook it won t be that long until you start getting bored i ll be smilin on the river reelin in one more he can t even bait a hook he can t even skin a buck he don t know who jack daniels is he ain t ever drove a truck knows how to throw out a line but not the kind in a field and stream book no darlin i ain t even worried youll come runnin back he can t even bait a hook  no baby i ain t even worried he can t even bait a hook,"[-7.218039512634277, -6.909859657287598, -4.77130126953125, -2.6223268508911133, -4.439201354980469, -5.5084228515625, -4.4997639656066895, -6.0324506759643555, -6.996645927429199, -3.9982173442840576, -1.7451356649398804, -5.7882890701293945, -6.214366436004639, -7.553120136260986, -5.3440470695495605, -7.940645217895508, -7.5914201736450195, -7.279300689697266, -8.075108528137207, -6.143232822418213, -5.805729389190674, -8.391877174377441, -4.465186595916748, -7.490353107452393, -7.608981132507324, -5.574127197265625, -6.708670616149902]"
